                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                0.63947,                 0.5339,                0.99493,                0.98192,                  0.936,                0.98523,                0.89052,                0.40049,                0.26296,                 0.8267,              0.0072226,              0.0072226,              0.0072226
                     64,                0.64113,                0.53502,                 0.9959,                0.98318,                0.93552,                0.98533,                0.89043,                0.39918,                0.26463,                0.82625,              0.0071778,              0.0071778,              0.0071778
                     65,                0.64018,                0.53797,                0.99682,                0.98261,                  0.936,                0.98539,                0.89189,                0.39959,                0.26297,                0.82597,               0.007133,               0.007133,               0.007133
                     66,                0.63681,                0.52694,                 0.9917,                0.98416,                  0.938,                0.98407,                0.89154,                0.39952,                0.26242,                0.82607,              0.0070882,              0.0070882,              0.0070882
                     67,                0.63992,                0.52754,                0.99152,                0.98239,                   0.94,                0.98387,                0.89219,                0.39813,                0.26162,                0.82574,              0.0070434,              0.0070434,              0.0070434
                     68,                0.63391,                  0.532,                 0.9907,                0.98278,                   0.94,                0.98414,                0.89257,                0.39825,                0.26177,                0.82531,              0.0069986,              0.0069986,              0.0069986
                     69,                0.63593,                0.52785,                0.99213,                0.98236,                   0.94,                0.98434,                0.89253,                0.39747,                0.26129,                0.82522,              0.0069538,              0.0069538,              0.0069538
                     70,                0.63523,                0.53128,                0.99128,                0.98231,                   0.94,                 0.9846,                0.89199,                0.39674,                 0.2608,                0.82476,               0.006909,               0.006909,               0.006909
                     71,                0.63093,                0.52474,                0.98919,                0.98227,                   0.94,                0.98458,                0.89202,                0.39597,                0.25952,                0.82414,              0.0068643,              0.0068643,              0.0068643
                     72,                0.63369,                0.52369,                0.98663,                0.98248,                   0.94,                0.98479,                0.89129,                 0.3952,                0.25845,                0.82355,              0.0068195,              0.0068195,              0.0068195
                     73,                0.63269,                0.52397,                0.99057,                  0.981,                   0.94,                0.98485,                 0.8906,                0.39429,                0.25952,                  0.823,              0.0067747,              0.0067747,              0.0067747
                     74,                0.62969,                0.51989,                0.98821,                0.98442,                   0.94,                0.98487,                0.89255,                0.39394,                 0.2589,                0.82224,              0.0067299,              0.0067299,              0.0067299
                     75,                0.63113,                 0.5235,                0.98734,                0.99088,                   0.94,                0.98511,                0.89095,                0.39293,                0.25775,                0.82163,              0.0066851,              0.0066851,              0.0066851
                     76,                 0.6291,                0.52282,                0.98855,                0.98943,                   0.94,                0.98527,                0.89201,                0.39184,                0.25731,                0.82145,              0.0066403,              0.0066403,              0.0066403
                     77,                0.63019,                 0.5246,                0.98676,                0.99106,                   0.94,                0.98565,                0.89216,                0.39136,                0.25691,                0.82127,              0.0065955,              0.0065955,              0.0065955
                     78,                0.63001,                0.52471,                0.99088,                0.98841,                   0.94,                0.98594,                0.89308,                0.39028,                0.25746,                0.82061,               0.006535,               0.006535,               0.006535
                     79,                0.62191,                0.51173,                0.98295,                0.98502,                   0.94,                 0.9861,                0.89371,                0.38861,                 0.2575,                0.82041,                0.00649,                0.00649,                0.00649
                     80,                0.62767,                0.51698,                0.98927,                0.98841,                   0.94,                0.98626,                0.89412,                0.38723,                0.25685,                0.82034,               0.006445,               0.006445,               0.006445
                     81,                0.61688,                0.51425,                0.98295,                0.98947,                0.93963,                0.98636,                0.89359,                0.38701,                0.25607,                0.81995,                 0.0064,                 0.0064,                 0.0064
                     82,                0.62197,                0.51185,                0.98416,                0.98947,                0.93963,                0.98649,                0.89692,                0.38594,                0.25544,                0.81954,               0.006355,               0.006355,               0.006355
                     83,                0.62053,                0.51355,                0.98157,                0.99126,                  0.942,                0.98682,                0.89592,                0.38602,                0.25401,                0.81913,                0.00631,                0.00631,                0.00631
                     84,                0.62449,                0.51304,                 0.9809,                0.99052,                  0.942,                0.98711,                0.89657,                0.38552,                0.25275,                0.81913,               0.006265,               0.006265,               0.006265
                     85,                0.61387,                  0.508,                0.98069,                0.99017,                  0.942,                0.98722,                0.89744,                0.38451,                0.25226,                0.81847,              0.0062371,              0.0062371,              0.0062371
                     86,                0.61808,                0.51132,                 0.9796,                0.99159,                0.94332,                0.98725,                0.89517,                0.38434,                0.25257,                0.81801,              0.0061923,              0.0061923,              0.0061923
                     87,                0.61626,                0.50975,                0.98184,                 0.9889,                  0.944,                0.98743,                0.89611,                0.38391,                0.25175,                0.81736,              0.0061649,              0.0061649,              0.0061649
                     88,                0.61668,                0.50785,                0.98301,                0.98887,                  0.944,                0.98744,                0.89571,                 0.3832,                0.25095,                0.81682,              0.0061203,              0.0061203,              0.0061203
                     89,                0.61644,                0.50897,                   0.98,                0.98981,                  0.944,                0.98753,                0.89615,                0.38228,                0.25119,                0.81619,              0.0060757,              0.0060757,              0.0060757
                     90,                0.60942,                0.50225,                0.97524,                0.98996,                  0.944,                0.98759,                 0.8967,                0.38132,                0.25094,                0.81576,              0.0060489,              0.0060489,              0.0060489
                     91,                0.61084,                 0.5018,                0.98049,                0.99018,                  0.944,                 0.9877,                0.89623,                0.38119,                0.25086,                0.81545,              0.0060045,              0.0060045,              0.0060045
                     92,                0.61201,                0.50615,                0.97745,                0.98952,                0.94409,                0.98794,                0.89735,                0.38056,                 0.2501,                0.81522,              0.0059781,              0.0059781,              0.0059781
                     93,                0.61478,                0.50614,                0.98179,                 0.9931,                  0.946,                0.98799,                0.89811,                0.37957,                0.24906,                0.81449,              0.0059339,              0.0059339,              0.0059339
                     94,                0.60798,                0.50128,                0.97858,                0.99263,                  0.946,                0.98804,                0.89851,                0.37909,                0.24907,                0.81397,               0.005908,               0.005908,               0.005908
                     95,                0.61051,                0.50431,                0.97777,                0.99287,                  0.946,                0.98803,                0.89941,                0.37778,                0.24768,                 0.8134,               0.005864,               0.005864,               0.005864
                     96,                0.60291,                0.49639,                0.97498,                0.99258,                  0.946,                0.98828,                0.89976,                0.37701,                0.24766,                 0.8127,                0.00582,                0.00582,                0.00582
                     97,                0.60189,                0.50018,                0.97332,                0.99004,                  0.944,                0.98821,                0.90019,                0.37716,                0.24715,                0.81241,              0.0057947,              0.0057947,              0.0057947
                     98,                0.60429,                0.49924,                0.97495,                   0.99,                  0.944,                0.98838,                 0.9018,                0.37687,                 0.2473,                0.81216,              0.0057509,              0.0057509,              0.0057509
                     99,                0.60673,                0.50361,                0.97697,                0.98825,                  0.944,                0.98857,                0.90285,                 0.3765,                0.24654,                0.81158,              0.0057071,              0.0057071,              0.0057071
                    100,                0.60085,                0.49249,                0.97376,                0.97559,                0.95933,                 0.9887,                 0.9027,                0.37568,                0.24586,                0.81095,              0.0056824,              0.0056824,              0.0056824
                    101,                0.60392,                0.49449,                0.97747,                0.97945,                0.95335,                0.98874,                0.90284,                0.37584,                0.24582,                0.81082,              0.0056388,              0.0056388,              0.0056388
                    102,                0.60321,                0.49145,                0.97346,                0.98952,                0.94411,                0.98869,                 0.9025,                0.37525,                0.24532,                0.81076,              0.0055952,              0.0055952,              0.0055952
                    103,                 0.5932,                0.49372,                0.97159,                0.99158,                0.94228,                0.98872,                0.90305,                0.37456,                0.24335,                0.81071,              0.0055711,              0.0055711,              0.0055711
                    104,                0.60045,                0.49824,                 0.9722,                0.98953,                0.94528,                0.98878,                0.90381,                0.37421,                0.24368,                0.81051,              0.0055276,              0.0055276,              0.0055276
                    105,                0.59868,                0.49092,                0.97094,                0.98342,                0.94921,                0.98871,                0.90232,                0.37369,                0.24246,                0.81041,              0.0054842,              0.0054842,              0.0054842
                    106,                0.59752,                0.48803,                0.96968,                0.98341,                0.94828,                0.98875,                0.90311,                 0.3741,                0.24244,                   0.81,              0.0054607,              0.0054607,              0.0054607
